hash,n_models,anim_tracks,in_swit,kind,example_parent_models
0xC5829E95,1,0,0,mesh-node,city_bld_skyscraper02
0xC586FE41,1,0,1,destruction-piece,0xEA7F9F3F
0xC596628A,1,0,0,mesh-node,al_veh_boat_destroyer
0xC59C6431,1,0,0,mesh-node,outpost_bld_vzwarehouselarge
0xC5A4FC48,1,0,0,mesh-node,outskirt_bld_mercbar
0xC5AB43DA,1,0,0,mesh-node,civ_veh_semi_mark
0xC5AB8921,1,0,0,mesh-node,pmc_hum_chris_v3
0xC5C7618A,1,0,0,mesh-node,al_veh_boat_destroyer
0xC5CAFEE6,1,0,0,mesh-node,oc_veh_boat_turbosquid
0xC5D79CBA,1,0,0,mesh-node,maracaibo_park
0xC5E31B20,1,0,0,model-root,0xC5E31B20
0xC5E3BD72,1,0,1,destruction-piece,cumana_bld_fortress01
0xC5EDEFBD,1,0,0,model-root,0x5B3F7B96
0xC5F3E9EF,1,0,0,mesh-node,global_prop_spotlight
0xC605994C,1,0,0,mesh-node,merida_bld_hotel
0xC60B9AB3,1,0,1,destruction-piece,aloutpost_bld_hanger
0xC60D3CEE,1,0,0,mesh-node,maracaibo_park
0xC61948F7,1,0,1,destruction-piece,merida_bld_pmcautoshop
0xC61FC4F3,1,0,1,destruction-piece,island_bld_fortress01
0xC62BF8A8,1,0,0,model-root,0x100C51C7
0xC62FCF30,1,0,0,mesh-node,maracaibo_park
0xC63C5C6C,1,0,1,destruction-piece,cumana_bld_fortress01
0xC65CEDE0,1,0,1,destruction-piece,shanty_bld_housegroup01
0xC67AEB2E,1,0,1,destruction-piece,civ_veh_bus_escort
0xC68ADB00,1,0,0,model-root,0xC68ADB00
0xC6956706,1,0,1,destruction-piece,0x56D04AA8
0xC6B3363F,1,0,1,destruction-piece,0xCB4C6EAB
0xC706D7FB,1,0,0,model-root,0xE6941471
0xC70EFF38,1,0,0,mesh-node,shanty_polepower
0xC710413F,1,0,1,destruction-piece,0xF4AF3C5B
0xC710DB0A,1,0,1,destruction-piece,proutpost_bld_surveillance
0xC72509AE,1,0,1,destruction-piece,civ_veh_truck_transport
0xC725BE5B,1,0,1,destruction-piece,city_bld_corner16x32a
0xC73DC8D3,1,0,0,model-root,0xC73DC8D3
0xC73F0EF8,1,0,0,mesh-node,maracaibo_park
0xC7454392,1,0,0,mesh-node,city_bld_standalone01
0xC74ADBBF,1,0,0,model-root,0xC74ADBBF
0xC758CB4A,1,0,0,mesh-node,city_bld_standalone01
0xC765B8E5,1,0,1,destruction-piece,0x25E39BE9
0xC7889985,1,0,1,destruction-piece,outskirt_bld_mercbar
0xC78D8649,1,0,0,mesh-node,city_bld_standalone01
0xC7918A11,1,0,0,mesh-node,aloutpost_bld_largetentextensiona
0xC7965ADE,1,0,0,mesh-node,0x922D69A7
0xC798B8A0,1,0,0,mesh-node,0xB0D4E642
0xC79D2BC0,1,0,0,mesh-node,oilrig_simple
0xC7ABE9BF,1,0,0,mesh-node,maracaibo_park
0xC7ACE051,1,0,1,destruction-piece,caracas_bld_parquecentral03
0xC7BD2678,1,0,1,destruction-piece,ocoutpost_bld_warehouse01
0xC7BF7177,1,0,0,mesh-node,maracaibo_park
0xC7CABBD2,1,0,1,destruction-piece,0xA948DDA6
0xC7D095EE,1,0,0,mesh-node,vz_veh_towed_zu23aa
0xC80484D9,1,0,0,mesh-node,0xD7FCFD11
0xC80EFEF8,1,0,0,mesh-node,pr_veh_boat_cutter
0xC817B73D,1,0,0,mesh-node,al_veh_airstrike_f117
0xC82B0E84,1,0,0,mesh-node,global_env_treeplaza02
0xC8395DF3,1,0,0,mesh-node,al_veh_airstrike_f117
0xC83C6E4C,1,0,0,model-root,0xC83C6E4C
0xC840DD89,1,0,0,mesh-node,civ_veh_car_taxi_shuttle
0xC840F103,1,0,1,destruction-piece,outpost_bld_warehouse01
0xC84DAB7E,1,0,1,destruction-piece,0xB0D4E642
0xC852F94E,1,0,1,destruction-piece,oilrig_bld_buildingb
0xC858C41B,1,0,1,destruction-piece,0x4761451B
0xC87072D5,1,0,0,mesh-node,global_veh_rib36
0xC88158D8,1,0,0,model-root,0xC88158D8
0xC891EE2F,1,0,1,destruction-piece,industrial_bld_gasstationpump01
0xC8A848AC,1,0,0,mesh-node,maracaibo_park
0xC8AF4B10,1,0,1,destruction-piece,groutpost_bld_trailerhut01
0xC8C1FA21,1,0,0,model-root,global_weapon_ffarrocket
0xC8D573A4,1,0,0,mesh-node,global_veh_winch_magnet
0xC8ED71C6,1,0,0,mesh-node,al_veh_helicopter_ah1z
0xC902366B,1,0,0,mesh-node,shanty_polepower
0xC90FB332,1,0,1,destruction-piece,oilrig_bld_buildingc
0xC911586E,1,0,0,model-root,0xC911586E
0xC9137D0F,1,0,0,mesh-node,civ_veh_car_r90_taxi
0xC92B65BD,1,0,1,destruction-piece,island_bld_bridge01
0xC932462B,1,0,0,mesh-node,maracaibo_park
0xC93375B4,1,0,1,destruction-piece,outpost_bld_warehouse01
0xC9393A9C,1,0,0,mesh-node,pmcoutpost_bld_hqgarage
0xC93D8C99,1,0,1,destruction-piece,oilrig_bld_buildingb
0xC93E09C4,1,0,1,destruction-piece,0xB0A0930E
0xC94286F2,1,0,1,destruction-piece,0xB0A0930E
0xC942DD3E,1,0,0,mesh-node,city_bld_skyscraper03
0xC94CC254,1,0,0,mesh-node,pmcoutpost_bld_hqgarage
0xC96955CC,1,0,1,destruction-piece,village_bld_cattleranch
0xC96BA1E2,1,0,0,mesh-node,al_veh_airstrike_f117
0xC96D9A9F,1,0,1,destruction-piece,island_bld_fortress01
0xC977E3BC,1,0,0,mesh-node,oilrig_bld_buildinga
0xC978089B,1,0,0,mesh-node,pmc_veh_plane_mig27
0xC98E1A06,1,0,1,destruction-piece,civ_veh_truck_ambulance
0xC991910E,1,0,0,mesh-node,0xFD0229C3
0xC9B203D1,1,0,0,mesh-node,civ_veh_semi_mark
0xC9B23D27,1,0,0,mesh-node,al_veh_boat_lcur
0xC9BD34CC,1,0,1,destruction-piece,shanty_bld_apartment01
0xC9C7D63C,1,0,1,destruction-piece,caracas_bld_theater01
0xC9E19C79,1,0,0,mesh-node,ch_veh_boat_destroyer
0xC9F86A6D,1,0,0,model-root,ch_deliverycrate
0xCA2C7FA8,1,0,1,destruction-piece,0x45CC35FE
0xCA323B6C,1,0,0,mesh-node,industrial_bld_warehouselarge01
0xCA345594,1,0,1,destruction-piece,oc_veh_boat_oiltanker
0xCA6CB3D2,1,0,1,destruction-piece,cumana_bld_fortress01
0xCA70CB6A,1,0,1,destruction-piece,0x4D4F42B5
0xCA7346A9,1,0,0,model-root,0xCA7346A9
0xCA7598CE,1,0,0,mesh-node,ch_veh_plane_transport
0xCA87CB53,1,0,1,destruction-piece,0xFD0229C3
0xCA9FF54E,1,0,0,mesh-node,civ_veh_car_w12_sprint
0xCAA28243,1,0,1,destruction-piece,groutpost_bld_trailerhut01
0xCAB07977,1,0,0,model-root,0xCAB07977
0xCAC471FB,1,0,1,destruction-piece,aloutpost_bld_hangersmall
0xCAD0319A,1,0,0,mesh-node,civ_veh_plane_727jet
0xCAD31C66,1,0,1,destruction-piece,0x25E39BE9
0xCAED00A9,1,0,1,destruction-piece,outskirt_bld_mercbar
0xCAEE698B,1,0,0,mesh-node,pmc_veh_truck_esv
0xCAF2E6B9,1,0,0,mesh-node,pmc_veh_truck_esv
0xCB174146,1,0,0,mesh-node,merida_bld_pmcautoshop
0xCB1F5672,1,0,0,mesh-node,vz_veh_helicopter_alouetteiii
0xCB39EE65,1,0,0,mesh-node,vz_veh_tank_scorpion90
0xCB48261C,1,0,0,mesh-node,global_env_treeplaza02
0xCB4C6EAB,1,0,0,model-root,0xCB4C6EAB
0xCB51F714,1,0,0,mesh-node,ch_veh_boat_destroyer
0xCB53A076,1,0,0,mesh-node,dlc_outskirt_interior_hq
0xCB54D246,1,0,0,mesh-node,margarita_bld_condo01
0xCB7624E5,1,0,1,destruction-piece,village_bld_cattleranch
0xCB80CF73,1,0,1,destruction-piece,pmcoutpost_bld_hq
0xCB84C91C,1,0,1,destruction-piece,0xEA7F9F3F
0xCB8D038B,1,0,1,destruction-piece,village_bld_cattleranch
0xCB8FD4E3,1,0,1,destruction-piece,margarita_bld_condo01
0xCB91A019,1,0,0,mesh-node,ch_veh_boat_destroyer
0xCB9CC1B4,1,0,0,mesh-node,oc_veh_boat_oiltanker
0xCB9DC9FD,1,0,0,model-root,global_weapon_ied
0xCBB40604,1,0,0,mesh-node,ch_veh_helicopter_ka29b
0xCBB93734,1,0,1,destruction-piece,caracas_bld_skytrammain
0xCBC270A6,1,0,1,destruction-piece,chinaoutpost_bld_storage
0xCBD035AC,1,0,0,mesh-node,outskirt_bld_market04
0xCBD10C82,1,0,1,destruction-piece,merida_bld_hotel
0xCBEE790F,1,0,0,mesh-node,vz_veh_plane_tucano
0xCC35BB17,1,0,0,mesh-node,0xA948DDA6
0xCC39805C,1,0,1,destruction-piece,civ_veh_car_van_crappy
0xCC3A3845,1,0,0,mesh-node,0xA948DDA6
0xCC646172,1,0,0,mesh-node,jungle_env_treetall03
0xCC6BB498,1,0,1,destruction-piece,aloutpost_bld_hanger
0xCC7034EF,1,0,1,destruction-piece,al_veh_truck_hmmwv_armored
0xCC827E06,1,0,1,destruction-piece,caracas_bld_hospitalvargas
0xCC903B87,1,0,1,destruction-piece,0x07FC456B
0xCC93B86C,1,0,1,destruction-piece,oilrig_bld_buildingc
0xCC965BF0,1,0,1,destruction-piece,0x2EF7E3C3
0xCCA4B466,1,0,0,mesh-node,global_propanetanklargea
0xCCB29846,1,0,0,mesh-node,jungle_env_plantsmall02
0xCCC2878C,1,0,1,destruction-piece,island_bld_fortress01
0xCCC9C625,1,0,0,mesh-node,pmc_veh_truck_ext
0xCCE6B8E7,1,0,0,mesh-node,outpost_bld_govtbld
0xCCF78BAE,1,0,0,mesh-node,maracaibo_park
0xCCFC8BF8,1,0,0,mesh-node,maracaibo_park
0xCD010926,1,0,0,mesh-node,maracaibo_park
0xCD0A0808,1,0,1,destruction-piece,civ_veh_bus_escort
0xCD0A7879,1,0,0,mesh-node,merida_bld_pmcautoshop
0xCD10303B,1,0,0,mesh-node,0x25B3F7BC
0xCD10EE1F,1,0,0,mesh-node,proutpost_att_neona
0xCD118345,1,0,0,model-root,0xCD118345
0xCD227B82,1,0,0,mesh-node,island_bld_fortress01
0xCD26EFF1,1,0,1,destruction-piece,0xEAA71CCB
0xCD49CE66,1,0,0,mesh-node,margarita_bld_condo01
0xCD4CB221,1,0,0,mesh-node,civ_veh_boat_cargoship
0xCD4DE794,1,0,0,mesh-node,caracas_rampgovernment01
0xCD4EE31F,1,0,1,destruction-piece,outpost_bld_vzwarehouselarge
0xCD5694E3,1,0,1,destruction-piece,0x07FC456B
0xCD579D0A,1,0,0,mesh-node,global_veh_scorpiondpv
0xCD65363A,1,0,0,mesh-node,0xB0D4E642
0xCD7CEE77,1,0,0,mesh-node,maracaibo_park
0xCD8F54EC,1,0,0,mesh-node,aloutpost_bld_largetentextensiona
0xCD928AD7,1,0,0,mesh-node,caracas_bld_skytrammain
0xCD970805,1,0,0,mesh-node,caracas_bld_skytrammain
0xCDA0EDF7,1,0,0,mesh-node,outpost_bld_vzwarehouselarge
0xCDAAAB2C,1,0,1,destruction-piece,caracas_bld_parquecentral03
0xCDB2F18F,1,0,0,mesh-node,civ_veh_semi_mark
0xCDBDE52A,1,0,0,mesh-node,ch_veh_truck_sx2150_cargo
0xCDC1119F,1,0,0,mesh-node,al_veh_helicopter_mh53pavelow
0xCDC18831,1,0,0,mesh-node,jungle_env_largecanopy01
0xCDCAF298,1,0,1,destruction-piece,island_bld_fortress01
0xCDCC6B93,1,0,0,mesh-node,global_env_treeplaza02
0xCDEB43F1,1,0,0,mesh-node,global_env_scrub03
0xCDF3452A,1,0,0,mesh-node,pmcoutpost_planter01
0xCE09BA10,1,0,1,destruction-piece,industrial_bld_gasstationpump01
0xCE15D76C,1,0,0,mesh-node,village_bld_cattleranch
0xCE1B4F9F,1,0,0,mesh-node,0xCFAC6851
0xCE2CC941,1,0,1,destruction-piece,0xBCBA07EE
0xCE3F9A41,1,0,1,destruction-piece,ch_veh_boat_destroyer
0xCE406140,1,0,0,mesh-node,0x25B3F7BC
0xCE4207A1,1,0,0,mesh-node,ch_veh_truck_sx2150_mlrs
0xCE489396,1,0,1,destruction-piece,outpost_bld_vzwarehouselarge
0xCE5D3341,1,0,0,mesh-node,0x4B9C42F1
0xCE5ECD16,1,0,0,mesh-node,al_veh_truck_hmmwv_armored
0xCE941AD2,1,0,1,destruction-piece,civ_veh_motorcycle_sportbike
0xCE99630D,1,0,0,model-root,0xCE99630D
0xCEA661F7,1,0,0,mesh-node,airport_bld_terminal01
0xCEAFE128,1,0,0,mesh-node,al_veh_airstrike_f117
0xCEB938B3,1,0,0,mesh-node,vz_veh_towed_zu23aa
0xCEC64F0D,1,0,1,destruction-piece,city_bld_corner16x32a
0xCEC85030,1,0,1,destruction-piece,0x4AB6F9B6
0xCED1CD5E,1,0,1,destruction-piece,oilrig_bld_buildinga
0xCEDA6D3E,1,0,0,mesh-node,civ_veh_plane_cessna
0xCEDB3C09,1,0,0,mesh-node,0x307D6AE1
0xCEDB955A,1,0,0,model-root,0xCEDB955A
0xCEEFC32B,1,0,0,mesh-node,maracaibo_park
0xCEF45FA0,1,0,1,destruction-piece,oilrig_bld_buildingd
0xCF01AB06,1,0,1,destruction-piece,civ_veh_boat_cargoship
0xCF0FA427,1,0,0,model-root,global_weapon_daisycutter
0xCF175776,1,0,0,mesh-node,chinaoutpost_bld_storage
0xCF344107,1,0,1,destruction-piece,maracaibo_bld_skyscraper02
0xCF3E8AA4,1,0,0,mesh-node,pmc_veh_motorcycle_tankbike
0xCF5CEE7D,1,0,1,destruction-piece,civ_veh_car_van_crappy
0xCF5F05F5,1,0,0,model-root,0xCF5F05F5
0xCF6C17B3,1,0,0,mesh-node,oc_veh_boat_oiltanker
0xCF828C1F,1,0,0,mesh-node,aloutpost_bld_largetentextensiona
0xCF98BB2A,1,0,0,mesh-node,oilrig_simple
0xCF9DE25F,1,0,1,destruction-piece,caracas_bld_parquecentral03
0xCFA385EA,1,0,1,destruction-piece,city_bld_skyscraper03
0xCFAFCEAC,1,0,0,mesh-node,civ_veh_semi_mark
0xCFB0A961,1,0,0,mesh-node,0x1FBFBB4B
0xCFB498D7,1,0,1,destruction-piece,commercial_bld_supermarket
0xCFE2F335,1,0,1,destruction-piece,civ_veh_truck_garbage
0xCFE37AF2,1,0,0,mesh-node,global_env_scrub03
0xCFE6E968,1,0,1,destruction-piece,pmcoutpost_bld_hqgarage
0xCFE72B1C,1,0,1,destruction-piece,outpost_bld_municipal_fence
0xCFF0C900,1,0,0,mesh-node,civ_veh_truck_bank
0xCFFA9083,1,0,1,destruction-piece,proutpost_dockb
0xCFFB97EB,1,0,0,model-root,0xCFFB97EB
0xCFFC3766,1,0,0,mesh-node,industrial_bld_silowide
0xCFFDF96E,1,0,0,mesh-node,civ_veh_car_taxi_tercel
0xD01E95CD,1,0,0,mesh-node,maracaibo_park
0xD02840A0,1,0,1,destruction-piece,caracas_bld_skytrammain
0xD040F617,1,0,1,destruction-piece,outpost_bld_vzwarehouselarge
0xD049C574,1,0,0,mesh-node,ch_veh_tank_plz45b
0xD0601C02,1,0,1,destruction-piece,0x4AB6F9B6
0xD0624A80,1,0,0,mesh-node,ch_veh_plane_transport
0xD067E818,1,0,1,destruction-piece,village_bld_plantation03
0xD06E94B5,1,0,0,mesh-node,shanty_bld_apartment04
0xD0755E1D,1,0,0,mesh-node,global_veh_rib36
0xD075CF0A,1,0,0,mesh-node,oc_veh_truck_ext
0xD07D801B,1,0,1,destruction-piece,aloutpost_bld_supplydepot
0xD0884E25,1,0,0,mesh-node,oc_veh_helicopter_md500
0xD0957078,1,0,0,mesh-node,pmc_veh_car_panhard
0xD09C70C1,1,0,0,mesh-node,industrial_bld_warehouse04
0xD0B1C3F5,1,0,1,destruction-piece,oilrig_bld_buildingb
0xD0B22750,1,0,0,mesh-node,ch_veh_tank_ztz98
0xD0CE60F3,1,0,1,destruction-piece,maracaibo_bld_skyscraper02
0xD0DE3D12,1,0,1,destruction-piece,island_bld_fortress01
0xD126A68E,1,0,0,mesh-node,outpost_bld_vzwarehouselarge
0xD131DBC0,1,0,0,mesh-node,maracaibo_park
0xD1327324,1,0,0,model-root,0xD1327324
0xD13996C9,1,0,0,mesh-node,ch_veh_truck_sx2150_mlrs
0xD14D821B,1,0,0,mesh-node,civ_veh_semi_austin
0xD15067D7,1,0,0,mesh-node,maracaibo_park
0xD15BE8C3,1,0,0,mesh-node,outpost_bld_vzwarehouselarge
0xD15CEA65,1,0,1,destruction-piece,village_bld_cattleranch
0xD1961AD4,1,0,0,mesh-node,0xFD0229C3
0xD19E82D4,1,0,1,destruction-piece,oilrig_bld_buildingc
0xD1A80E2E,1,0,1,destruction-piece,merida_bld_pmcautoshop
0xD1A89E4D,1,0,1,destruction-piece,maracaibo_bld_skyscraper02
0xD1EAF9B6,1,0,1,destruction-piece,0xFD0229C3
0xD1ED8ED5,1,0,0,model-root,0xD1ED8ED5
0xD1F1E6DA,1,0,1,destruction-piece,merida_bld_pmcautoshop
0xD2066E6C,1,0,0,mesh-node,vz_veh_boat_type14311
0xD206FD24,1,0,1,destruction-piece,chinaoutpost_bld_hangar01
0xD2085BA1,1,0,0,mesh-node,maracaibo_park
0xD217E030,1,0,1,destruction-piece,commercial_wallshort
0xD21F35BB,1,0,1,destruction-piece,merida_bld_pmcautoshop
0xD22DF6A4,1,0,0,mesh-node,ch_veh_helicopter_ka29b
0xD230A834,1,0,0,mesh-node,civ_veh_boat_cargoship
0xD24D6B4A,1,0,1,destruction-piece,outpost_bld_vzwarehouselarge
0xD250A36D,1,0,0,mesh-node,pmc_veh_motorcycle_tankbike
0xD2554598,1,0,1,destruction-piece,civ_veh_bus_escort
0xD25DE3EE,1,0,0,mesh-node,0x95F4BA55
0xD26403DD,1,0,1,destruction-piece,cumana_bld_fortress01
0xD267B5B8,1,0,1,destruction-piece,0xB0D4E642
0xD26AB8AC,1,0,0,mesh-node,civ_veh_plane_727jet
0xD26AF9C5,1,0,1,destruction-piece,industrial_bld_warehouselarge01
0xD27A2294,1,0,0,mesh-node,ch_veh_plane_transport
0xD27E2012,1,0,0,mesh-node,0x25B3F7BC
0xD27F29FF,1,0,0,model-root,0xD27F29FF
0xD282C9C1,1,0,0,mesh-node,0x0D80AAC5
0xD2849EC3,1,0,0,mesh-node,al_veh_plane_ac130_spooky
0xD2897F9F,1,0,0,model-root,global_weapon_qbzlmg
0xD2956767,1,0,1,destruction-piece,proutpost_bld_surveillance
0xD29A080D,1,0,0,mesh-node,al_veh_boat_destroyer
0xD29E11AD,1,0,1,destruction-piece,groutpost_bld_trailerhut01
0xD2A55E83,1,0,0,mesh-node,ch_veh_tank_ztz98
0xD2A6E668,1,0,1,destruction-piece,margarita_bld_condo01
0xD2A91740,1,0,0,mesh-node,city_bld_skyscraper03
0xD2B25EDD,1,0,0,model-root,0xD2B25EDD
0xD2B43A0C,1,0,0,mesh-node,0x25B3F7BC
0xD2B8A582,1,0,0,model-root,global_weapon_aarocket
0xD2BA7FE7,1,0,1,destruction-piece,aloutpost_bld_barracks01
0xD2CC39E6,1,0,1,destruction-piece,outpost_bld_vzwarehouselarge
0xD2CC6832,1,0,1,destruction-piece,0x949187D0
0xD2D38666,1,0,1,destruction-piece,pmcoutpost_bld_hqgarage
0xD2DDA5D4,1,0,0,mesh-node,city_bld_standalone01
0xD2DF98DD,1,0,0,mesh-node,al_veh_boat_destroyer
0xD2F475E7,1,0,0,mesh-node,island_bld_fortress01
0xD2FB62DE,1,0,0,model-root,0xD2FB62DE
0xD2FCC04E,1,0,0,mesh-node,merida_bld_hotel
0xD30ACC8E,1,0,0,mesh-node,al_veh_boat_destroyer
0xD30DD634,1,0,0,mesh-node,al_veh_boat_markv
0xD32D5ED0,1,0,0,mesh-node,al_veh_boat_destroyer
0xD32D625D,1,0,1,destruction-piece,0x0D0B8CF5
0xD33C7003,1,0,0,mesh-node,outpost_bld_vzwarehouselarge
0xD354361D,1,0,0,mesh-node,city_bld_skyscraper03
0xD3595C0C,1,0,0,mesh-node,margarita_bld_condo01
0xD3762CB8,1,0,1,destruction-piece,oc_veh_boat_oiltanker
0xD378F734,1,0,1,destruction-piece,0xFD0229C3
0xD37D538B,1,0,0,mesh-node,0xA948DDA6
0xD3817AA6,1,0,0,mesh-node,civ_veh_plane_727jet
0xD381D0B9,1,0,0,mesh-node,0xA948DDA6
0xD3950A12,1,0,1,destruction-piece,ch_veh_helicopter_ka29b
0xD3968F8A,1,0,0,model-root,0xD3968F8A
0xD3A0C07E,1,0,0,mesh-node,civ_veh_car_phoenix_crappy
0xD3AFA265,1,0,1,destruction-piece,village_bld_cattleranch
0xD3C3F618,1,0,1,destruction-piece,0x759BDE16
0xD3CB240C,1,0,1,destruction-piece,ch_veh_helicopter_ka29b
0xD3D23EF2,1,0,0,mesh-node,0xB0D4E642
0xD3D6CB62,1,0,1,destruction-piece,0x2EF7E3C3
0xD4022A5C,1,0,0,model-root,0xD4022A5C
0xD408540C,1,0,0,model-root,dlc_global_pickup_money5k
0xD40FF186,1,0,1,destruction-piece,oilrig_bld_buildingb
0xD4107DD4,1,0,1,destruction-piece,0x5253854D
0xD414A842,1,0,1,destruction-piece,pmcoutpost_planter01
0xD41866CB,1,0,0,mesh-node,island_bld_fortress01
0xD4339951,1,0,0,mesh-node,0xB0D4E642
0xD43D651C,1,0,1,destruction-piece,ch_veh_boat_destroyer
0xD4429A17,1,0,0,mesh-node,city_bld_standalone01
0xD4519A96,1,0,1,destruction-piece,oilrig_simple
0xD45AECEB,1,0,1,destruction-piece,0xB0D4E642
0xD45AFE1C,1,0,0,mesh-node,0x4B9C42F1
0xD474A659,1,0,1,destruction-piece,outskirt_bld_mercbar
0xD47E3E17,1,0,0,model-root,global_munitions_gbu16
0xD486F1AD,1,0,0,mesh-node,ch_veh_plane_transport
0xD491EB5A,1,0,1,destruction-piece,0x2EF7E3C3
0xD4A0204C,1,0,0,mesh-node,city_bld_standalone05
0xD4A72F76,1,0,0,mesh-node,oilrig_simple
0xD4A94775,1,0,1,destruction-piece,ch_veh_boat_destroyer
0xD4AB58A5,1,0,1,destruction-piece,shanty_bld_housegroup03
0xD4CBDE9B,1,0,0,model-root,0xD4CBDE9B
0xD4CC063E,1,0,1,destruction-piece,0x01ED3D6F
0xD5062E7E,1,0,0,mesh-node,jungle_env_treetall01
0xD51BFD24,1,0,0,mesh-node,global_veh_stingray
0xD5209603,1,0,0,mesh-node,al_veh_boat_destroyer
0xD52B79B7,1,0,1,destruction-piece,0xEAA71CCB
0xD52EFD9A,1,0,0,mesh-node,global_weapon_parachute
0xD54893D3,1,0,0,model-root,0xD54893D3
0xD5513BE7,1,0,0,mesh-node,civ_veh_boat_cargoship
0xD5662B25,1,0,0,mesh-node,margarita_bld_condo01
0xD57AEEDE,1,0,1,destruction-piece,caracas_bld_capitol
0xD57E1F82,1,0,0,mesh-node,pmc_veh_car_offroad_buggy
0xD57FB288,1,0,0,mesh-node,vz_veh_tank_amx30_aa
0xD5823AA0,1,0,0,mesh-node,ch_veh_truck_sx2150_mlrs
0xD58A8418,1,0,1,destruction-piece,al_veh_boat_destroyer
0xD591457E,1,0,0,mesh-node,global_veh_stingray
0xD597E742,1,0,1,destruction-piece,0xA948DDA6
0xD5A70E3F,1,0,1,destruction-piece,outpost_bld_vzwarehouselarge
0xD5D78C6F,1,0,0,mesh-node,global_veh_winch_magnet
0xD5F56440,1,0,1,destruction-piece,caracas_bld_capitol
0xD5FEC4DD,1,0,1,destruction-piece,shanty_bld_apartment04
0xD604A672,1,0,0,mesh-node,civ_veh_truck_garbage
0xD6077D04,1,0,1,destruction-piece,merida_bld_universityadmin
0xD6088408,1,0,1,destruction-piece,margarita_bld_condo01
0xD60BFA32,1,0,1,destruction-piece,merida_bld_universityadmin
0xD60E456C,1,0,1,destruction-piece,0xE05A09A2
0xD61D4400,1,0,1,destruction-piece,industrial_bld_smokestack
0xD62E4076,1,0,1,destruction-piece,village_bld_cattleranch
0xD641065E,1,0,1,destruction-piece,village_bld_cattleranch
0xD64A2449,1,0,1,destruction-piece,margarita_bld_condo01
0xD64A964C,1,0,1,destruction-piece,margarita_bld_condo01
0xD66D8571,1,0,1,destruction-piece,industrial_bld_gasstationpump01
0xD66F32FD,1,0,0,model-root,global_munitions_hackedairstrike
0xD6780303,1,0,0,mesh-node,al_veh_tank_m1a2
0xD687EB72,1,0,1,destruction-piece,0xFD0229C3
0xD68A51C8,1,0,0,mesh-node,cumana_bld_fortress01
0xD694916E,1,0,0,mesh-node,global_bonfire01
0xD69B6DA3,1,0,0,mesh-node,oc_veh_helicopter_md500
0xD6B19017,1,0,0,mesh-node,groutpost_bld_tentsmalltarp
0xD6B8F64D,1,0,0,mesh-node,outpost_bld_municipal_fence
0xD6C9F355,1,0,1,destruction-piece,proutpost_bld_surveillance
0xD6CD4D1F,1,0,1,destruction-piece,merida_bld_pmcautoshop
0xD708E48D,1,0,0,mesh-node,maracaibo_park
0xD727EBEF,1,0,0,mesh-node,oc_veh_truck_mtv_guntruck
0xD73ABC01,1,0,1,destruction-piece,industrial_bld_warehouse06
0xD745E8C6,1,0,1,destruction-piece,island_bld_fortress01
0xD759F59A,1,0,1,destruction-piece,ch_veh_boat_destroyer
0xD75D4789,1,0,0,mesh-node,al_veh_helicopter_mh53pavelow
0xD7790E09,1,0,1,destruction-piece,caracas_bld_skytrammain
0xD7997915,1,0,0,mesh-node,al_veh_boat_destroyer
0xD7B53327,1,0,0,mesh-node,0x1FBFBB4B
0xD7DE4CCB,1,0,1,destruction-piece,jungle_bld_ruinshotelback
0xD7E2C9F9,1,0,1,destruction-piece,jungle_bld_ruinshotelback
0xD7F61FED,1,0,1,destruction-piece,proutpost_dockb
0xD7FCFD11,1,0,0,model-root,0xD7FCFD11
0xD7FE649E,1,0,0,model-root,0xD7FE649E
0xD8169282,1,0,0,model-root,0xD8169282
0xD82A1A3A,1,0,0,model-root,0xD82A1A3A
0xD8343C28,1,0,1,destruction-piece,city_bld_corner16x32a
0xD835ED82,1,0,1,destruction-piece,shanty_bld_apartment01
0xD85DD9EA,1,0,0,mesh-node,ch_veh_plane_transport
0xD86B4A9B,1,0,0,model-root,global_munitions_fae
0xD8744D77,1,0,1,destruction-piece,0xF245AC63
0xD87A22EC,1,0,1,destruction-piece,0x3511CCE7
0xD87D89A8,1,0,0,mesh-node,outpost_bld_govtbld
0xD87F696C,1,0,1,destruction-piece,ch_veh_boat_destroyer
0xD893B80E,1,0,1,destruction-piece,city_bld_corner16x32a
0xD894C2E3,1,0,1,destruction-piece,0xFD0229C3
0xD8B02228,1,0,0,mesh-node,global_veh_winch_magnet
0xD8B801DE,1,0,0,mesh-node,al_veh_boat_destroyer
0xD8C6AC1E,1,0,1,destruction-piece,island_bld_fortress01
0xD8C96258,1,0,1,destruction-piece,merida_bld_pmcautoshop
0xD8E97FFD,1,0,0,mesh-node,0x1FBFBB4B
0xD9034215,1,0,0,mesh-node,industrial_bld_warehouse02
0xD92B3054,1,0,0,mesh-node,outpost_bld_vzwarehouselarge
0xD92D6B2A,1,0,0,mesh-node,maracaibo_park
0xD934BDFB,1,0,0,mesh-node,global_env_scrub03
0xD9571D98,1,0,0,model-root,0xD9571D98
0xD96334FC,1,0,1,destruction-piece,0x3511CCE7
0xD96CCB99,1,0,1,destruction-piece,outpost_bld_govtbld
0xD97E685A,1,0,1,destruction-piece,maracaibo_bld_skyscraper02
0xD982BFE7,1,0,0,model-root,0xD982BFE7
