model,node_idx,hash,parent,depth,wx,wy,wz,leaf,in_swit
0xDFDF5B5D,87,0x8DEFBC44,0xD34F7713,9,-0.4875,0.8942,0.0452,0,0
0xDFDF5B5D,88,0x27ECDD1B,0x8DEFBC44,10,-0.5014,0.8505,0.0495,0,0
0xDFDF5B5D,89,0x05EA68FE,0x27ECDD1B,11,-0.4975,0.8278,0.0490,1,0
0xDFDF5B5D,90,0x54C6C05E,0xD34F7713,9,-0.4833,0.8990,-0.0008,0,0
0xDFDF5B5D,91,0x76CDB1A9,0x54C6C05E,10,-0.4891,0.8696,-0.0145,0,0
0xDFDF5B5D,92,0x5CCB4A24,0x76CDB1A9,11,-0.4838,0.8538,-0.0206,1,0
0xDFDF5B5D,93,0x248E1087,0xD34F7713,9,-0.4883,0.8940,0.0209,0,0
0xDFDF5B5D,94,0xFA900D00,0x248E1087,10,-0.4917,0.8563,0.0145,0,0
0xDFDF5B5D,95,0x24928DB5,0xFA900D00,11,-0.4884,0.8343,0.0106,1,0
0xDFDF5B5D,96,0x163F93BD,0xD34F7713,9,-0.4432,0.9706,0.0458,0,0
0xDFDF5B5D,97,0x94380B52,0x163F93BD,10,-0.4350,0.9513,0.0845,0,0
0xDFDF5B5D,98,0xB63A7F6F,0x94380B52,11,-0.4294,0.9212,0.1141,1,0
0xDFDF5B5D,99,0xEC461B6E,0xCBC1EB51,1,0.0000,0.0000,0.0000,1,0
0xDFDF5B5D,100,0x4E48F44B,0xCBC1EB51,1,0.0000,0.0000,0.0000,1,0
0xDFDF5B5D,101,0xCC54F398,0xCBC1EB51,1,0.0000,0.0000,0.0000,1,0
0x13709C60,0,0x13709C60,,0,0.0000,0.0000,0.0000,0,0
0x13709C60,1,0xC851B695,0x13709C60,1,0.0000,0.0000,0.0000,0,0
0x13709C60,2,0x510DCB96,0xC851B695,2,0.0000,0.0000,0.0000,0,1
0x13709C60,3,0x8EECAB36,0x510DCB96,3,0.0000,0.0000,0.0000,1,1
0x13709C60,4,0x33D60014,0x510DCB96,3,-1.1983,2.7107,-1.4654,1,0
0x13709C60,5,0x54C595F0,0xC851B695,2,0.0000,0.0000,0.0000,0,1
0x13709C60,6,0x770765E4,0x54C595F0,3,0.0000,2.2415,-1.0588,0,0
0x13709C60,7,0x56C3463D,0x770765E4,4,0.0000,2.7107,-1.4654,0,0
0x13709C60,8,0x385D503C,0x770765E4,4,0.0000,2.8150,-0.7715,0,0
0x13709C60,9,0x85F160C5,0x385D503C,5,0.0000,2.8150,-0.3786,1,0
0x13709C60,10,0x765CD254,0x13709C60,1,0.0000,0.0000,0.0000,0,0
0x13709C60,11,0x75F1F74D,0x765CD254,2,0.0000,0.0000,0.0000,0,1
0x13709C60,12,0x8C0EE937,0x75F1F74D,3,0.0000,0.7034,-3.1265,1,0
0x13709C60,13,0x063C61D3,0x75F1F74D,3,0.3930,2.0598,1.4964,1,1
0x13709C60,14,0x2C3EDC3C,0x75F1F74D,3,-0.1669,1.0405,3.3628,1,1
0x13709C60,15,0xA641DAE1,0x75F1F74D,3,-1.2261,1.1232,3.0930,1,1
0x13709C60,16,0x255EAB53,0x765CD254,2,0.0000,0.0000,0.0000,0,1
0x13709C60,17,0x2E776E19,0x255EAB53,3,0.0000,0.0000,0.0000,0,0
0x13709C60,18,0x2FC3EF6C,0x2E776E19,4,0.9848,0.5777,-1.8257,0,0
0x13709C60,19,0x389C274C,0x2FC3EF6C,5,0.9848,0.5777,-1.8257,0,0
0x13709C60,20,0x81F6F03C,0x2E776E19,4,0.9848,0.5777,-0.5932,0,0
0x13709C60,21,0x0ACFF19C,0x81F6F03C,5,0.9848,0.5777,-0.5932,0,0
0x13709C60,22,0x88A3F431,0x2E776E19,4,0.9848,0.5777,0.9162,0,0
0x13709C60,23,0x917C2C11,0x88A3F431,5,0.9848,0.5777,0.9162,0,0
0x13709C60,24,0xAC685C30,0x2E776E19,4,0.9848,0.5777,2.1481,0,0
0x13709C60,25,0x35415D90,0xAC685C30,5,0.9848,0.5777,2.1481,0,0
0x13709C60,26,0xAF8D0BF2,0x2E776E19,4,-0.9848,0.5777,-1.8257,0,0
0x13709C60,27,0x38660D52,0xAF8D0BF2,5,-0.9848,0.5777,-1.8257,0,0
0x13709C60,28,0x020FBEA2,0x2E776E19,4,-0.9848,0.5777,-0.5932,0,0
0x13709C60,29,0x8AE8C002,0x020FBEA2,5,-0.9848,0.5777,-0.5932,0,0
0x13709C60,30,0x306D4FAF,0x2E776E19,4,-0.9848,0.5777,0.9162,0,0
0x13709C60,31,0x3945878F,0x306D4FAF,5,-0.9848,0.5777,0.9162,0,0
0x13709C60,32,0x8C1E881E,0x2E776E19,4,-0.9848,0.5777,2.1481,0,0
0x13709C60,33,0x94F6BFFE,0x8C1E881E,5,-0.9848,0.5777,2.1481,0,0
0x13709C60,34,0x9EC479C6,0x255EAB53,3,0.0000,0.6939,-3.1404,1,0
0x13709C60,35,0xAB34F409,0x255EAB53,3,0.4567,1.9884,1.6665,1,0
0x13709C60,36,0xF096CB62,0x510DCB96,3,0.8797,2.4543,-0.9253,1,0
0x13709C60,37,0xA947A202,0x510DCB96,3,0.0000,2.3608,-0.9730,1,0
0x13709C60,38,0xC45E0BFF,0x54C595F0,3,0.0000,2.9624,-1.2645,1,0
0x13709C60,39,0x6A0F405B,0x56C3463D,5,-1.3155,3.1739,-1.9446,1,0
0x13709C60,40,0xD0121F84,0x56C3463D,5,-1.3155,2.9841,-1.9446,1,0
0x13709C60,41,0xEA148709,0x56C3463D,5,-1.1247,2.9841,-1.9446,1,0
0x13709C60,42,0xD0169CB2,0x56C3463D,5,-1.1247,3.1739,-1.9446,1,0
0x13709C60,43,0xF21910CF,0x56C3463D,5,1.1247,3.1739,-1.9446,1,0
0x13709C60,44,0x681C0928,0x56C3463D,5,1.3155,3.1739,-1.9446,1,0
0x13709C60,45,0x521E251D,0x56C3463D,5,1.3155,2.9841,-1.9446,1,0
0x13709C60,46,0x68208656,0x56C3463D,5,1.1247,2.9841,-1.9446,1,0
0x13709C60,47,0x399126B8,0x56C3463D,5,1.1247,2.9841,-0.2663,1,0
0x13709C60,48,0x5B981803,0x56C3463D,5,1.3155,2.9841,-0.2663,1,0
0x13709C60,49,0x3995A3E6,0x56C3463D,5,1.3155,3.1739,-0.2663,1,0
0x13709C60,50,0xBB9D2C51,0x56C3463D,5,1.1247,3.1739,-0.2663,1,0
0x13709C60,51,0xC19AF72C,0x56C3463D,5,-1.1247,3.1739,-0.2663,1,0
0x13709C60,52,0x43A27F97,0x56C3463D,5,-1.1247,2.9841,-0.2663,1,0
0x13709C60,53,0xE19FA6BA,0x56C3463D,5,-1.3155,2.9841,-0.2663,1,0
0x13709C60,54,0x43A6FCC5,0x56C3463D,5,-1.3155,3.1739,-0.2663,1,0
0x13709C60,55,0xB1486EF3,0x385D503C,5,0.0000,2.8675,1.2219,1,0
0x13709C60,56,0x203CBF84,0x75F1F74D,3,0.4904,1.3220,-2.6485,1,0
0x13709C60,57,0xBA39E05B,0x75F1F74D,3,-0.4554,1.6395,3.2074,1,0
0x13709C60,58,0x96E38F39,0x75F1F74D,3,0.0000,0.0000,0.0000,1,0
0x13709C60,59,0x8A62EF6B,0x75F1F74D,3,0.0000,1.5580,0.4679,1,0
0x13709C60,60,0xFA92EE23,0x255EAB53,3,-0.9728,1.3447,-3.3344,1,1
0x13709C60,61,0x4119F5A8,0x255EAB53,3,-0.9724,1.4712,-3.3409,1,1
0x13709C60,62,0xD871B369,0x255EAB53,3,0.9727,1.3445,-3.3344,1,1
0x13709C60,63,0x98B76A82,0x255EAB53,3,0.9724,1.4708,-3.3409,1,1
0x13709C60,64,0xFE1F4EA3,0x255EAB53,3,-0.7508,1.6449,3.5417,1,1
0x13709C60,65,0x8BC21F85,0x255EAB53,3,0.7508,1.6449,3.5417,1,1
0x13709C60,66,0x5E28DA02,0x255EAB53,3,-0.3953,1.1820,-0.3285,1,0
0x13709C60,67,0x03DD7400,0x255EAB53,3,-2.0238,0.0000,-0.0443,1,0
0x13709C60,68,0x506302D2,0x255EAB53,3,0.0000,0.0000,0.0000,0,0
0x13709C60,69,0x7893A99D,0x506302D2,4,0.0000,0.0000,0.0000,0,1
0x13709C60,70,0xDBF393BD,0x7893A99D,5,-0.9380,2.1855,1.9048,1,0
0x13709C60,71,0xA930085D,0x7893A99D,5,-1.0211,2.1445,1.4149,1,0
0x13709C60,72,0xC436EC3D,0x7893A99D,5,-1.0101,2.1445,1.4149,1,0
0x13709C60,73,0x9A7E9F50,0x255EAB53,3,-1.2000,0.0000,-1.2000,1,0
0x13709C60,74,0xFA3401BE,0x255EAB53,3,1.2000,0.0000,-1.2000,1,0
0x13709C60,75,0x43FB8CD9,0x255EAB53,3,-1.2000,0.0000,0.0000,1,0
0x13709C60,76,0x6BECC147,0x255EAB53,3,1.2000,0.0000,0.0000,1,0
0x13709C60,77,0x1B239F64,0x255EAB53,3,-1.2000,0.0000,1.5000,1,0
0x13709C60,78,0x3B64791A,0x255EAB53,3,1.2000,0.0000,1.5000,1,0
0x13709C60,79,0x13C0965E,0x255EAB53,3,-1.0177,2.4338,-3.2113,1,0
0x13709C60,80,0x340A6A70,0x255EAB53,3,1.0177,2.4338,-3.2113,1,0
0x13709C60,81,0xAA2F00B2,0x389C274C,6,0.9848,0.5777,-1.8257,1,0
0x13709C60,82,0xA5F372CB,0x389C274C,6,0.9848,0.5777,-1.8257,1,0
0x13709C60,83,0x3C8F6538,0x389C274C,6,0.9848,0.5777,-1.8257,1,0
0x13709C60,84,0xCC3174CF,0x0ACFF19C,6,0.9848,0.5777,-0.5932,1,0
0x13709C60,85,0x43F099EE,0x0ACFF19C,6,0.9848,0.5777,-0.5932,1,0
0x13709C60,86,0x6691E5ED,0x0ACFF19C,6,0.9848,0.5777,-0.5932,1,0
0x13709C60,87,0x42346D28,0x917C2C11,6,0.9848,0.5777,0.9162,1,0
0x13709C60,88,0xA5F7EFF9,0x917C2C11,6,0.9848,0.5777,0.9162,1,0
0x13709C60,89,0xE48A5D82,0x917C2C11,6,0.9848,0.5777,0.9162,1,0
0x13709C60,90,0x561B2A40,0x35415D90,6,0.9848,0.5777,2.1481,1,0
0x13709C60,91,0x3F019E43,0x35415D90,6,0.9848,0.5777,2.1481,1,0
0x13709C60,92,0x4CFB9B1E,0x35415D90,6,0.9848,0.5777,2.1481,1,0
0x13709C60,93,0xED930B48,0x38660D52,6,-0.9848,0.5777,-1.8257,1,0
0x13709C60,94,0x69534A55,0x38660D52,6,-0.9848,0.5777,-1.8257,1,0
0x13709C60,95,0x58857D02,0x38660D52,6,-0.9848,0.5777,-1.8257,1,0
0x13709C60,96,0x5795F0BD,0x8AE8C002,6,-0.9848,0.5777,-0.5932,1,0
0x13709C60,97,0x3F50C9A0,0x8AE8C002,6,-0.9848,0.5777,-0.5932,1,0
0x13709C60,98,0x3A878C5F,0x8AE8C002,6,-0.9848,0.5777,-0.5932,1,0
0x13709C60,99,0xD58E6852,0x3945878F,6,-0.9848,0.5777,0.9162,1,0
0x13709C60,100,0xE94E03A7,0x3945878F,6,-0.9848,0.5777,0.9162,1,0
0x13709C60,101,0xB08A84B8,0x3945878F,6,-0.9848,0.5777,0.9162,1,0
0x13709C60,102,0xD23E640E,0x94F6BFFE,6,-0.9848,0.5777,2.1481,1,0
0x13709C60,103,0x95DB21E9,0x94F6BFFE,6,-0.9848,0.5777,2.1481,1,0
0x13709C60,104,0x2E4D64F0,0x94F6BFFE,6,-0.9848,0.5777,2.1481,1,0
0x13709C60,105,0xD721FC8C,0x255EAB53,3,0.5533,0.9956,1.9753,1,0
0x13709C60,106,0xE19C51BA,0x255EAB53,3,-0.4763,0.0000,-2.0375,1,0
0x13709C60,107,0x415C4184,0x255EAB53,3,0.4640,0.0000,-2.0375,1,0
0x13709C60,108,0xE188D08B,0x255EAB53,3,-0.4763,0.0000,-1.6581,1,0
0x13709C60,109,0x8983C8D5,0x255EAB53,3,0.4640,0.0000,-1.6581,1,0
0x13709C60,110,0x17844D7C,0x255EAB53,3,-0.4763,0.0000,-1.2788,1,0
0x13709C60,111,0x979D1BE2,0x255EAB53,3,0.4640,0.0000,-1.2788,1,0
0x13709C60,112,0x0F848E8D,0x255EAB53,3,-0.4763,0.0000,-0.8994,1,0
0x13709C60,113,0xE761BD53,0x255EAB53,3,0.4640,0.0000,-0.8994,1,0
0x13709C60,114,0x0BFB95AC,0x255EAB53,3,-0.4700,0.0000,-5.4936,1,0
0x13709C60,115,0x8BC4B232,0x255EAB53,3,0.4700,0.0000,-5.4936,1,0
0x13709C60,116,0x8869E876,0x255EAB53,3,1.8534,0.0008,2.2082,1,0
0xE6C4B950,0,0xCBC1EB51,,0,0.0000,0.0000,0.0000,0,0
0xE6C4B950,1,0x62135037,0xCBC1EB51,1,0.0000,0.0000,0.0000,1,0
0xE6C4B950,2,0x31DB4F50,0xCBC1EB51,1,0.0000,0.0000,0.0000,1,0
0xE6C4B950,3,0xFAEFB386,0xCBC1EB51,1,0.0000,1.0648,-0.0250,0,0
0xE6C4B950,4,0x24C5009C,0xFAEFB386,2,0.0000,1.0648,-0.0250,0,0
0xE6C4B950,5,0x1C2E8837,0x24C5009C,3,-0.1748,1.0904,-0.0250,1,0
0xE6C4B950,6,0x629B2990,0x24C5009C,3,0.1748,1.0904,-0.0250,1,0
0xE6C4B950,7,0x76853D12,0x24C5009C,3,0.0859,0.9622,0.0025,0,0
0xE6C4B950,8,0xA76C9842,0x76853D12,4,0.1699,0.4920,0.0147,0,0
0xE6C4B950,9,0x1226F58D,0xA76C9842,5,0.2171,0.1187,-0.0543,0,0
0xE6C4B950,10,0x901F6D22,0x1226F58D,6,0.2448,0.0242,0.0612,1,0
0xE6C4B950,11,0xC2299AC4,0x24C5009C,3,-0.0859,0.9622,0.0025,0,0
0xE6C4B950,12,0x0163705C,0xC2299AC4,4,-0.1700,0.4920,0.0147,0,0
0xE6C4B950,13,0x3120671B,0x0163705C,5,-0.2171,0.1187,-0.0543,0,0
0xE6C4B950,14,0x97234644,0x3120671B,6,-0.2448,0.0242,0.0612,1,0
0xE6C4B950,15,0x5CA49BD8,0xFAEFB386,2,0.0000,1.0648,-0.0250,0,0
0xE6C4B950,16,0x66A26CFF,0x5CA49BD8,3,-0.0000,1.1485,-0.0347,0,0
0xE6C4B950,17,0x4C7733ED,0x66A26CFF,4,-0.0000,1.2325,-0.0295,0,0
0xE6C4B950,18,0x0A973685,0x4C7733ED,5,-0.0941,1.3674,0.0928,1,0
0xE6C4B950,19,0xF3D12F3C,0x4C7733ED,5,0.0941,1.3768,0.0928,1,0
0xE6C4B950,20,0xBDFF6658,0x4C7733ED,5,0.0001,1.5169,-0.1584,1,0
0xE6C4B950,21,0x3846CB35,0x4C7733ED,5,-0.0844,1.3958,-0.1865,1,0
0xE6C4B950,22,0xDF2D0826,0x4C7733ED,5,0.0844,1.3958,-0.1865,1,0
0xE6C4B950,23,0xA6EFDD4F,0x4C7733ED,5,0.0000,1.2498,0.1388,1,0
0xE6C4B950,24,0xC187105B,0x4C7733ED,5,-0.0000,1.5470,-0.0528,0,0
0xE6C4B950,25,0x705C4508,0xC187105B,6,-0.0000,1.6585,-0.0362,0,0
0xE6C4B950,26,0xD5864118,0x705C4508,7,0.0000,1.7569,0.0661,1,0
0xE6C4B950,27,0x30103344,0x705C4508,7,0.0530,1.6815,0.0458,1,0
0xE6C4B950,28,0x9AB50943,0x705C4508,7,-0.0530,1.6815,0.0458,1,0
0xE6C4B950,29,0xC65682D2,0x705C4508,7,0.0351,1.7080,0.0440,1,0
0xE6C4B950,30,0xB98D69C9,0x705C4508,7,-0.0352,1.7080,0.0440,1,0
0xE6C4B950,31,0xB061703D,0x705C4508,7,0.0000,1.7111,0.0680,1,0
0xE6C4B950,32,0x6DE365F5,0x705C4508,7,0.0460,1.7255,0.0548,1,0
0xE6C4B950,33,0xA16DF454,0x705C4508,7,-0.0460,1.7255,0.0548,1,0
0xE6C4B950,34,0x88D26F3C,0x705C4508,7,0.0374,1.7135,0.0568,1,0
0xE6C4B950,35,0xA86FE57B,0x705C4508,7,-0.0374,1.7135,0.0569,1,0
0xE6C4B950,36,0xB2BB48FC,0x705C4508,7,-0.0000,1.6656,-0.0182,0,0
0xE6C4B950,37,0xC98F0F51,0xB2BB48FC,8,0.0079,1.6277,0.0680,1,0
0xE6C4B950,38,0x572ADCB8,0xB2BB48FC,8,-0.0079,1.6277,0.0680,1,0
0xE6C4B950,39,0x3E776EB4,0xB2BB48FC,8,-0.0000,1.6356,0.0484,1,0
0xE6C4B950,40,0x2FC9942F,0x705C4508,7,0.0217,1.6331,0.0580,1,0
0xE6C4B950,41,0x07607CCE,0x705C4508,7,-0.0218,1.6331,0.0580,1,0
0xE6C4B950,42,0x0A1CF9F9,0x705C4508,7,0.0091,1.6398,0.0704,1,0
0xE6C4B950,43,0xCF6D1860,0x705C4508,7,-0.0092,1.6398,0.0704,1,0
0xE6C4B950,44,0xB308786D,0x705C4508,7,0.0171,1.6669,0.0639,1,0
0xE6C4B950,45,0x52CD1E0C,0x705C4508,7,-0.0171,1.6669,0.0639,1,0
0xE6C4B950,46,0xA3A5094A,0x4C7733ED,5,0.0630,1.5243,-0.0592,0,0
0xE6C4B950,47,0xB2C9CE63,0xA3A5094A,6,0.1583,1.4639,-0.0655,0,0
0xE6C4B950,48,0xBEFC09A2,0xB2C9CE63,7,0.2920,1.2140,-0.0483,0,0
0xE6C4B950,49,0x03719EEF,0xBEFC09A2,8,0.3762,1.0713,-0.0020,1,0
0xE6C4B950,50,0xEB6F1B2D,0xBEFC09A2,8,0.4183,0.9999,0.0211,0,0
0xE6C4B950,51,0xFA761573,0xEB6F1B2D,9,0.4389,0.9052,0.0368,1,0
0xE6C4B950,52,0xA6221FBB,0xEB6F1B2D,9,0.4646,0.9087,0.0686,0,0
0xE6C4B950,53,0x8C243564,0xA6221FBB,10,0.4767,0.8730,0.0823,0,0
0xE6C4B950,54,0xA6269CE9,0x8C243564,11,0.4733,0.8500,0.0888,1,0
0xE6C4B950,55,0x7F5D343E,0xEB6F1B2D,9,0.4704,0.9051,0.0464,0,0
0xE6C4B950,56,0x2164EF09,0x7F5D343E,10,0.4844,0.8614,0.0506,0,0
0xE6C4B950,57,0x07628784,0x2164EF09,11,0.4804,0.8387,0.0502,1,0
0xE6C4B950,58,0x1CE73684,0xEB6F1B2D,9,0.4662,0.9099,0.0004,0,0
0xE6C4B950,59,0xB6E4575B,0x1CE73684,10,0.4720,0.8805,-0.0134,0,0
0xE6C4B950,60,0x94E1E33E,0xB6E4575B,11,0.4667,0.8647,-0.0195,1,0
0xE6C4B950,61,0xCA0061A5,0xEB6F1B2D,9,0.4712,0.9048,0.0220,0,0
0xE6C4B950,62,0x67F90B9A,0xCA0061A5,10,0.4746,0.8672,0.0157,0,0
0xE6C4B950,63,0x49FB1AF7,0x67F90B9A,11,0.4713,0.8452,0.0117,1,0
0xE6C4B950,64,0x0CC71F3F,0xEB6F1B2D,9,0.4261,0.9814,0.0470,0,0
0xE6C4B950,65,0x02C94E18,0x0CC71F3F,10,0.4179,0.9622,0.0856,0,0
0xE6C4B950,66,0x2CCBCECD,0x02C94E18,11,0.4123,0.9321,0.1152,1,0
0xE6C4B950,67,0xBA8CA3A8,0x4C7733ED,5,-0.0630,1.5243,-0.0592,0,0
0xE6C4B950,68,0x20F635D9,0xBA8CA3A8,6,-0.1583,1.4639,-0.0655,0,0
0xE6C4B950,69,0x23F6F598,0x20F635D9,7,-0.2920,1.2140,-0.0483,0,0
0xE6C4B950,70,0x328C1F25,0x23F6F598,8,-0.3762,1.0713,-0.0020,1,0
0xE6C4B950,71,0xD34F7713,0x23F6F598,8,-0.4183,0.9999,0.0211,0,0
0xE6C4B950,72,0xF450ED0D,0xD34F7713,9,-0.4384,0.9047,0.0369,1,0
0xE6C4B950,73,0xE1BB4731,0xD34F7713,9,-0.4646,0.9087,0.0686,0,0
0xE6C4B950,74,0x5FB3BEC6,0xE1BB4731,10,-0.4767,0.8730,0.0823,0,0
0xE6C4B950,75,0x81B632E3,0x5FB3BEC6,11,-0.4733,0.8500,0.0888,1,0
0xE6C4B950,76,0x8DEFBC44,0xD34F7713,9,-0.4704,0.9051,0.0464,0,0
0xE6C4B950,77,0x27ECDD1B,0x8DEFBC44,10,-0.4844,0.8614,0.0506,0,0
0xE6C4B950,78,0x05EA68FE,0x27ECDD1B,11,-0.4804,0.8387,0.0502,1,0
0xE6C4B950,79,0x54C6C05E,0xD34F7713,9,-0.4662,0.9099,0.0004,0,0
0xE6C4B950,80,0x76CDB1A9,0x54C6C05E,10,-0.4720,0.8805,-0.0134,0,0
0xE6C4B950,81,0x5CCB4A24,0x76CDB1A9,11,-0.4667,0.8647,-0.0195,1,0
0xE6C4B950,82,0x248E1087,0xD34F7713,9,-0.4712,0.9048,0.0220,0,0
0xE6C4B950,83,0xFA900D00,0x248E1087,10,-0.4746,0.8672,0.0157,0,0
0xE6C4B950,84,0x24928DB5,0xFA900D00,11,-0.4713,0.8452,0.0117,1,0
0xE6C4B950,85,0x163F93BD,0xD34F7713,9,-0.4261,0.9814,0.0470,0,0
0xE6C4B950,86,0x94380B52,0x163F93BD,10,-0.4179,0.9622,0.0856,0,0
0xE6C4B950,87,0xB63A7F6F,0x94380B52,11,-0.4123,0.9321,0.1152,1,0
0xE8B7F083,0,0xCBC1EB51,,0,0.0000,0.0000,0.0000,0,0
0xE8B7F083,1,0x62135037,0xCBC1EB51,1,0.0000,0.0000,0.0000,1,0
0xE8B7F083,2,0x31DB4F50,0xCBC1EB51,1,0.0000,0.0000,0.0000,1,0
0xE8B7F083,3,0xFAEFB386,0xCBC1EB51,1,0.0000,1.0648,-0.0250,0,0
0xE8B7F083,4,0x24C5009C,0xFAEFB386,2,0.0000,1.0648,-0.0250,0,0
0xE8B7F083,5,0x5663559D,0x24C5009C,3,-0.1024,1.0804,-0.0909,1,0
0xE8B7F083,6,0x44DAC356,0x24C5009C,3,0.1051,1.0804,-0.0935,1,0
0xE8B7F083,7,0x5FDFCA8D,0x24C5009C,3,0.1204,1.0768,0.0770,1,0
0xE8B7F083,8,0x1C2E8837,0x24C5009C,3,-0.1748,1.0904,-0.0250,1,0
0xE8B7F083,9,0x629B2990,0x24C5009C,3,0.1748,1.0904,-0.0250,1,0
0xE8B7F083,10,0x76853D12,0x24C5009C,3,0.0859,0.9622,0.0025,0,0
0xE8B7F083,11,0xA76C9842,0x76853D12,4,0.1699,0.4920,0.0147,0,0
0xE8B7F083,12,0x1226F58D,0xA76C9842,5,0.2171,0.1187,-0.0543,0,0
0xE8B7F083,13,0x901F6D22,0x1226F58D,6,0.2448,0.0242,0.0612,1,0
0xE8B7F083,14,0xC2299AC4,0x24C5009C,3,-0.0859,0.9622,0.0025,0,0
0xE8B7F083,15,0x0163705C,0xC2299AC4,4,-0.1700,0.4920,0.0147,0,0
0xE8B7F083,16,0x3120671B,0x0163705C,5,-0.2171,0.1187,-0.0543,0,0
0xE8B7F083,17,0x97234644,0x3120671B,6,-0.2448,0.0242,0.0612,1,0
0xE8B7F083,18,0x5CA49BD8,0xFAEFB386,2,0.0000,1.0648,-0.0250,0,0
0xE8B7F083,19,0x66A26CFF,0x5CA49BD8,3,-0.0000,1.1485,-0.0347,0,0
0xE8B7F083,20,0x4C7733ED,0x66A26CFF,4,-0.0000,1.2325,-0.0295,0,0
0xE8B7F083,21,0x0A973685,0x4C7733ED,5,-0.0941,1.3674,0.0928,1,0
0xE8B7F083,22,0xF3D12F3C,0x4C7733ED,5,0.0941,1.3768,0.0928,1,0
0xE8B7F083,23,0x3846CB35,0x4C7733ED,5,-0.0844,1.3958,-0.1865,1,0
0xE8B7F083,24,0xDF2D0826,0x4C7733ED,5,0.0844,1.3958,-0.1865,1,0
0xE8B7F083,25,0xA6EFDD4F,0x4C7733ED,5,0.0000,1.2498,0.1388,1,0
0xE8B7F083,26,0xC187105B,0x4C7733ED,5,-0.0000,1.5470,-0.0528,0,0
0xE8B7F083,27,0x705C4508,0xC187105B,6,-0.0000,1.6585,-0.0362,0,0
0xE8B7F083,28,0xBDFF6658,0x705C4508,7,0.0000,1.7257,-0.1400,1,0
0xE8B7F083,29,0xD5864118,0x705C4508,7,0.0000,1.7569,0.0661,1,0
0xE8B7F083,30,0x30103344,0x705C4508,7,0.0530,1.6815,0.0458,1,0
0xE8B7F083,31,0x9AB50943,0x705C4508,7,-0.0530,1.6815,0.0458,1,0
0xE8B7F083,32,0xC65682D2,0x705C4508,7,0.0351,1.7080,0.0440,1,0
0xE8B7F083,33,0xB98D69C9,0x705C4508,7,-0.0352,1.7080,0.0440,1,0
0xE8B7F083,34,0xB061703D,0x705C4508,7,0.0000,1.7111,0.0680,1,0
0xE8B7F083,35,0x6DE365F5,0x705C4508,7,0.0460,1.7255,0.0548,1,0
0xE8B7F083,36,0xA16DF454,0x705C4508,7,-0.0460,1.7255,0.0548,1,0
0xE8B7F083,37,0x88D26F3C,0x705C4508,7,0.0374,1.7135,0.0568,1,0
0xE8B7F083,38,0xA86FE57B,0x705C4508,7,-0.0374,1.7135,0.0569,1,0
0xE8B7F083,39,0xB2BB48FC,0x705C4508,7,-0.0000,1.6656,-0.0182,0,0
0xE8B7F083,40,0xC98F0F51,0xB2BB48FC,8,0.0079,1.6277,0.0680,1,0
0xE8B7F083,41,0x572ADCB8,0xB2BB48FC,8,-0.0079,1.6277,0.0680,1,0
0xE8B7F083,42,0x3E776EB4,0xB2BB48FC,8,-0.0000,1.6356,0.0484,1,0
0xE8B7F083,43,0x2FC9942F,0x705C4508,7,0.0217,1.6331,0.0580,1,0
0xE8B7F083,44,0x07607CCE,0x705C4508,7,-0.0218,1.6331,0.0580,1,0
0xE8B7F083,45,0x0A1CF9F9,0x705C4508,7,0.0091,1.6398,0.0704,1,0
0xE8B7F083,46,0xCF6D1860,0x705C4508,7,-0.0092,1.6398,0.0704,1,0
0xE8B7F083,47,0xB308786D,0x705C4508,7,0.0171,1.6669,0.0639,1,0
0xE8B7F083,48,0x52CD1E0C,0x705C4508,7,-0.0171,1.6669,0.0639,1,0
0xE8B7F083,49,0xA3A5094A,0x4C7733ED,5,0.0630,1.5243,-0.0592,0,0
0xE8B7F083,50,0xB2C9CE63,0xA3A5094A,6,0.1583,1.4639,-0.0655,0,0
0xE8B7F083,51,0xBEFC09A2,0xB2C9CE63,7,0.2920,1.2140,-0.0483,0,0
0xE8B7F083,52,0x03719EEF,0xBEFC09A2,8,0.3762,1.0713,-0.0020,1,0
0xE8B7F083,53,0xEB6F1B2D,0xBEFC09A2,8,0.4183,0.9999,0.0211,0,0
0xE8B7F083,54,0xFA761573,0xEB6F1B2D,9,0.4389,0.9052,0.0368,1,0
0xE8B7F083,55,0xA6221FBB,0xEB6F1B2D,9,0.4646,0.9087,0.0686,0,0
0xE8B7F083,56,0x8C243564,0xA6221FBB,10,0.4767,0.8730,0.0823,0,0
0xE8B7F083,57,0xA6269CE9,0x8C243564,11,0.4733,0.8500,0.0888,1,0
0xE8B7F083,58,0x7F5D343E,0xEB6F1B2D,9,0.4704,0.9051,0.0464,0,0
0xE8B7F083,59,0x2164EF09,0x7F5D343E,10,0.4844,0.8614,0.0506,0,0
0xE8B7F083,60,0x07628784,0x2164EF09,11,0.4804,0.8387,0.0502,1,0
0xE8B7F083,61,0x1CE73684,0xEB6F1B2D,9,0.4662,0.9099,0.0004,0,0
0xE8B7F083,62,0xB6E4575B,0x1CE73684,10,0.4720,0.8805,-0.0134,0,0
0xE8B7F083,63,0x94E1E33E,0xB6E4575B,11,0.4667,0.8647,-0.0195,1,0
0xE8B7F083,64,0xCA0061A5,0xEB6F1B2D,9,0.4712,0.9048,0.0220,0,0
